item,name,startDate,endDate,psid
Q111523440,Carolina O'farril Tapia,1997-09-01,2000-08-31,Q111523440-A2941871-801E-498B-A9D8-60687E2EA9DB
Q111523441,Cecilia López Rodríguez,1997-09-01,2000-08-31,Q111523441-79857248-677A-47AE-818C-55A94135C45D
Q111523442,Celso Fuentes Ramírez,1997-09-01,2000-08-31,Q111523442-AB3B3CCC-3A35-425B-A881-4C384B58253C
Q111523443,Clarisa Catalina Flores Méndez,1997-09-01,2000-08-31,Q111523443-B1081E9F-2E49-4C5E-97CA-27D255054DD9
Q111523444,Claudia Fragoso López,1997-09-01,2000-08-31,Q111523444-8FD8D088-9A6D-44B0-87A6-D246B948A855
Q111523445,Claudio Guerra López,1997-09-01,2000-08-31,Q111523445-FF0FF2CE-820B-450A-9ADB-5ADA5E11C4FF
Q111523446,Crisógono Sánchez Lara,1997-09-01,2000-08-31,Q111523446-1FF5A5F0-7C71-4A33-BCFC-10C6C5F6B1A1
Q111523447,Cupertino Alejo Domínguez,1997-09-01,2000-08-31,Q111523447-3EDC7296-2B47-400A-83CA-E1108D3256D3
Q111523448,César Agustín Pineda Castillo,1997-09-01,2000-08-31,Q111523448-5FE1E002-FACC-42AB-9488-39245E825AAB
Q111523449,César Lonche Castellanos,1997-09-01,2000-08-31,Q111523449-4CA7FF28-A7A3-4E3B-B281-6ED1781E86FB
Q111523450,Daría Divina Cruz Guillén,1997-09-01,2000-08-31,Q111523450-5FA78AEC-B7CC-4D41-A7F2-2E4D9A690838
Q111523451,David Dávila Domínguez,1997-09-01,2000-08-31,Q111523451-06B1C687-A6D0-4F9B-88E5-3352A21B6474
Q111523452,David Miguel Noyola Martínez,1997-09-01,2000-08-31,Q111523452-C9D87C67-F4A1-46AC-A773-1B6AB37A0977
Q111523453,David Ricardo Cervantes Peredo,1997-09-01,2000-08-31,Q111523453-B95D26D6-B01A-494D-BA1E-50A13038A098
Q111523454,Domingo Yorio Saqui,1997-09-01,2000-08-31,Q111523454-37D7CE23-6533-4717-BA28-9A500A8370BB
Q111523455,Edgar Martín Ramírez Pech,1997-09-01,2000-08-31,Q111523455-8816BCBB-789C-4069-A10B-EF2ACF14F65F
Q111523456,Eduardo Guadalupe Bernal Martínez,1997-09-01,2000-08-31,Q111523456-DEF4C374-7596-4853-9AA8-23D3A8587267
Q111523457,Eduardo Mendoza Ayala,1997-09-01,2000-08-31,Q111523457-5C984E6B-511F-4383-9BCD-AF29DEB08B3E
Q111523458,Efraín Zúñiga Galeana,1997-09-01,2000-08-31,Q111523458-47C69F01-5759-4E05-B268-1DDCC82E9997
Q111523459,Efrén Enríquez Ordóñez,1997-09-01,2000-08-31,Q111523459-86FA85D3-780A-4B77-9825-9AC18AFE3087
Q111523460,Elba Margarita Capuchino Herrera,1997-09-01,2000-08-31,Q111523460-5E30C36B-AE66-4D37-A523-475E67108C42
Q111523461,Elodia Gutiérrez Estrada,1997-09-01,2000-08-31,Q111523461-990D8DED-0539-4820-8DAC-85C2139D75FE
Q111523462,Eloy López Martínez,1997-09-01,2000-08-31,Q111523462-C45D0822-F570-42D1-9ACA-E8A03E3623F8
Q111523463,Emilia García Guzmán,1997-09-01,2000-08-31,Q111523463-022246BB-416E-4FD4-BA16-667AB3A23E42
Q111523464,Enoé González Cabrera,1997-09-01,2000-08-31,Q111523464-B0F6EC2E-E78E-4684-AA1D-69A85E935827
Q111523465,Enrique Gazca Hernández,1997-09-01,2000-08-31,Q111523465-FFADED7C-8484-4AB7-A9AC-5818664B4C4C
Q111523466,Enrique González Isunza,1997-09-01,2000-08-31,Q111523466-0A7EB8A9-C04E-498C-A0A2-9902E82809CB
Q111523467,Enrique Padilla Sánchez,1997-09-01,2000-08-31,Q111523467-5C3CABD7-44D3-47B4-A848-2118E57CD3DA
Q111523468,Enrique Santillán Viveros,1997-09-01,2000-08-31,Q111523468-DF8D39D1-BA9A-4114-B3BA-B5D2362E1879
Q111523469,Eraclio Soberanis Sosa,1997-09-01,2000-08-31,Q111523469-8395BDE3-6A27-4704-9388-A1501C292B52
Q111523471,Ernesto Millán Escalante,1997-09-01,2000-08-31,Q111523471-966C16B0-BD24-47A0-AD0C-778BE7BB394F
Q111523472,Esaú Hernández Herrera,1997-09-01,2000-08-31,Q111523472-6962D13B-AC94-4035-8925-C3257401EF8D
Q111523473,Esperanza Villalobos Pérez,1997-09-01,2000-08-31,Q111523473-AC84C13B-3718-4D0A-A234-9B6F78BEE089
Q111523474,Espiridión Sánchez López,1997-09-01,2000-08-31,Q111523474-E635DE9F-1779-467B-9C97-0A4AA267147E
Q111523475,Everardo Paiz Morales,1997-09-01,2000-08-31,Q111523475-9E26A929-F7EB-4AA9-A6F5-5F4723796507
Q111523476,Ezequiel Campos Sánchez,1997-09-01,2000-08-31,Q111523476-6AB5CA23-4DB8-4C30-B271-C590CFE62290
Q111523477,Fabiola Gallegos Araujo,1997-09-01,2000-08-31,Q111523477-743B423C-71E3-4869-935C-11D73FCA6642
Q111523478,Fabián Pérez Flores,1997-09-01,2000-08-31,Q111523478-7CC36E64-0C88-402C-9D02-093139ADB3B8
Q111523479,Felipe Jarero Escobedo,1997-09-01,2000-08-31,Q111523479-5D5ABE42-55B5-4042-BC5F-A1ECEF91F57D
Q111523480,Felipe Rodríguez Aguirre,1997-09-01,2000-08-31,Q111523480-1A917983-B199-4EBB-ADCD-05DCDE165C26
Q111523481,Felipe Urbiola Ledesma,1997-09-01,2000-08-31,Q111523481-F2F8EC2B-8F18-4C1F-A64A-F736D440CFE3
Q111523482,Felipe de Jesús Manzo Cruz,1997-09-01,2000-08-31,Q111523482-CDCC6C73-D33B-465F-8040-2A5885F7D2C6
Q111523483,Felipe de Jesús Preciado Coronado,1997-09-01,2000-08-31,Q111523483-0DDBA4DE-5760-438B-99FC-B72D049AA0B7
Q111523484,Fernando Castellanos Pacheco,1997-09-01,2000-08-31,Q111523484-5FB4EEC2-130E-4080-BFF3-6BAF10BB8EF8
Q111523485,Fernando Castillo Cervantes,1997-09-01,2000-08-31,Q111523485-901706AC-D4C5-49A7-A536-9BE218CEA29A
Q111523486,Fernando Castro Suárez,1997-09-01,2000-08-31,Q111523486-8BBC33DC-C324-4D4A-8772-4BFB42CEC5AE
Q111523487,Fernando Covarrubias Zavala,1997-09-01,2000-08-31,Q111523487-12E28B5D-801E-49BE-9B10-B135A787B52C
Q111523488,Fernando Hernández Garduño,1997-09-01,2000-08-31,Q111523488-5FD775CA-7257-44B8-9DDC-60D5B3543C4C
Q111523489,Fernando Hernández Mendoza,1997-09-01,2000-08-31,Q111523489-FB1736BA-7EEB-48F2-9514-E4966C431089
Q111523490,Fernando Ortega Herrera,1997-09-01,2000-08-31,Q111523490-9C43F64E-CE5E-4BA9-B6DA-86577D3AE1CD
Q111523491,Fortunado Álvarez Enríquez,1997-09-01,2000-08-31,Q111523491-5326F567-4DCB-4972-A9F2-DDCC3FD0B213
Q111523492,Fortunato Guzmán Rivera,1997-09-01,2000-08-31,Q111523492-2020A337-2D14-484E-93FC-4976EBEAAEA4
Q111523493,Francisco Alonso Escárcega,1997-09-01,2000-08-31,Q111523493-6A189590-D92E-433C-AC9B-54538E737765
Q111523494,Francisco Crescencio Rodríguez García,1997-09-01,2000-08-31,Q111523494-73B2A5E1-3AE9-4671-B7AB-EDD4B2824692
Q111523495,Francisco De Souza Machorro,1997-09-01,2000-08-31,Q111523495-77E8CEFD-7E0D-4B3D-B724-855C2179661A
Q111523496,Francisco Fernández Artega,1997-09-01,2000-08-31,Q111523496-1FA2C0F0-B9EA-4815-B3C1-84960CA6701A
Q111523497,Francisco García Castells,1997-09-01,2000-08-31,Q111523497-B4E88016-1487-4834-82D8-30B14D99BA34
Q111523498,Francisco Guevara Alvarado,1997-09-01,2000-08-31,Q111523498-E058988E-012B-48D1-BE81-BBCA75EBB16C
Q111523499,Francisco Javier Gil Castañeda,1997-09-01,2000-08-31,Q111523499-0579B069-7BCF-46CC-9B0A-DE490DBC2634
Q111523500,Francisco Javier Loyo Ramos,1997-09-01,2000-08-31,Q111523500-39369177-E8D4-4156-8124-B7419A83CD9C
Q111523501,Francisco Javier Martínez Zorrilla,1997-09-01,2000-08-31,Q111523501-B7FAABE4-38B3-4B59-B5BE-3F58BA9A2FDF
Q111523502,Francisco Javier Morales Aceves,1997-09-01,2000-08-31,Q111523502-5D6D97ED-F4B5-49F2-9967-383D24B664DC
Q111523503,Francisco Javier Ponce Ortega,1997-09-01,2000-08-31,Q111523503-68E7E4E6-2DD0-4D5E-85B4-0EC710F5BE1E
Q111523504,Francisco Javier Reynoso Nuño,1997-09-01,2000-08-31,Q111523504-52C9F0AB-4A69-4281-91BC-919BC11CDBE4
Q111523505,Francisco Martínez Ortega,1997-09-01,2000-08-31,Q111523505-DB1FCC73-9523-4448-AC95-4D42F2A894F7
Q111523506,Francisco Ordaz Hernández,1997-09-01,2000-08-31,Q111523506-4053257C-5633-4FDC-B411-E55EB9ADF28D
Q111523507,Francisco Suárez Tánori,1997-09-01,2000-08-31,Q111523507-A5BE4D22-9ADF-40F6-9589-CE7406BC3325
Q111523508,Félix García Hernández,1997-09-01,2000-08-31,Q111523508-32A2D4AC-6246-4088-987E-0D8DA5942A76
Q111523509,Félix Hadad Aparicio,1997-09-01,2000-08-31,Q111523509-9968C5D3-387D-485F-A80E-3F9ED817D3CE
Q111523510,Gabriel Alfonso Andrade Rosas,1997-09-01,2000-08-31,Q111523510-F28ADF3C-89B9-4855-8E75-4960D511DD54
Q111523511,Genaro Alanís de la Fuente,1997-09-01,2000-08-31,Q111523511-4ABF1130-BA36-4090-AC31-002246F20123
Q111523512,Gerardo Acosta Zavala,1997-09-01,2000-08-31,Q111523512-0995E658-19F5-4687-80E9-DE8DA4313795
Q111523513,Gerardo Ramírez Vidal,1997-09-01,2000-08-31,Q111523513-EA539768-0E2B-4964-8EB7-D7A588629702
Q111523515,Germán Ramírez López,1997-09-01,2000-08-31,Q111523515-0B6CD71D-8BFA-4E5F-8803-471CB48927AC
Q111523516,Gilberto Parra Rodríguez,1997-09-01,2000-08-31,Q111523516-011EA435-E036-42A2-946D-B6ABE236F4B9
Q111523517,Gilberto Velasco Rodríguez,1997-09-01,2000-08-31,Q111523517-F9D0ECE7-9A42-4540-82FB-B882311C9890
Q111523518,Gonzalo Augusto de la Cruz,1997-09-01,2000-08-31,Q111523518-DFA27C9B-C4BC-4CB6-B563-0EC31D188779
Q111523519,Gonzalo Morgado Huesca,1997-09-01,2000-08-31,Q111523519-E2F3DAAE-0B27-42D5-B632-FF496B7E911C
Q111523520,Gonzalo Pedro Bárbaro Rojas Arreola,1997-09-01,2000-08-31,Q111523520-98EA5D5C-2645-4D0A-AD6D-7D0826E10D4B
Q111523521,Guadalupe Ramírez Cortés,1997-09-01,2000-08-31,Q111523521-DF5E08DA-C17D-4EEF-9F94-3E82D3CB3A8D
Q111523522,Guadalupe Sánchez Martínez,1997-09-01,2000-08-31,Q111523522-0BBE5ECD-C2EC-4D17-9E6F-16A0EE37A511
Q111523523,Guillermo Barnés García,1997-09-01,2000-08-31,Q111523523-5A8E50F9-67F3-4D50-8785-98DAFFF46050
Q111523524,Guillermo González Martínez,1997-09-01,2000-08-31,Q111523524-7D6D06A8-7788-472B-BF26-59999E50CF28
Q111523525,Guillermo Haro Rodríguez,1997-09-01,2000-08-31,Q111523525-D5F870AC-EF7B-47DC-84FC-B12C76B9AA65
Q111523526,Guillermo Santín Castañeda,1997-09-01,2000-08-31,Q111523526-6ACB6B03-43E3-4102-BDF3-69590CFBED6A
Q111523527,Gustavo Arturo Vicencio Acevedo,1997-09-01,2000-08-31,Q111523527-ECD529B7-D025-49E4-BA94-D6608E788C88
Q111523528,Gustavo Espinosa Plata,1997-09-01,2000-08-31,Q111523528-76665DE8-A966-4784-9089-5123471312AE
Q111523529,Heberto Sánchez Meraz,1997-09-01,2000-08-31,Q111523529-82E9053F-3263-4BA9-A766-D4322B90536B
Q111523530,Horacio Veloz Muñoz,1997-09-01,2000-08-31,Q111523530-40CFBE05-5881-4938-BD02-5D0CD9ED988C
Q111523531,Humberto Serrano Pérez,1997-09-01,2000-08-31,Q111523531-AB05F0A1-3E69-471C-B6D0-7E5DD4BBFF25
Q111523532,Humberto Treviño Landois,1997-09-01,2000-08-31,Q111523532-C4729F8C-C253-483C-A7EB-9AB4FD74CE6D
Q111523533,Hydée García Acedo,1997-09-01,2000-08-31,Q111523533-BBE61A94-AD25-40E4-8E7F-3116C6DD12DC
Q111523534,Héctor Adolfo González Machuca,1997-09-01,2000-08-31,Q111523534-6FDC1C75-EB66-4855-96F6-5E8DAA556C8D
Q111523535,Héctor Flavio Sánchez García,1997-09-01,2000-08-31,Q111523535-7CCBD4FE-670D-4D36-BB31-2F583FA998C6
Q111523537,Héctor Luna de la Vega,1997-09-01,2000-08-31,Q111523537-BC467F10-D252-4FD5-9647-C0642E0FFB1D
Q111523538,Héctor Mayer Soto,1997-09-01,2000-08-31,Q111523538-0BDEB044-C321-4514-B5AD-2E635F08521B
Q111523539,Héctor Valdés Romo,1997-09-01,2000-08-31,Q111523539-166B96FD-BCFD-497F-B503-F9FF10462450
Q111523540,Ignacio Arrieta Aragón,1997-09-01,2000-08-31,Q111523540-60BE124B-71D3-45BF-B57C-039CC522893E
Q111523541,Ignacio García de la Cadena,1997-09-01,2000-08-31,Q111523541-A9B4C6FE-CC14-4911-9D87-12CB53CED3C6
Q111523542,Irma Chedraui Obeso,1997-09-01,2000-08-31,Q111523542-D63DB4F5-9554-4B3E-9A30-C6FAC4FFD8CC
Q111523543,Isabel Villers Aispuro,1997-09-01,2000-08-31,Q111523543-9E042E22-ED69-4BE8-BC04-7E1EA6E93D6F
Q111523544,Isael Petronio Cantú Nájera,1997-09-01,2000-08-31,Q111523544-A349871B-69DC-49F9-95A7-0FD7C58EE536
Q111523545,Israel Hurtado Acosta,1997-09-01,2000-08-31,Q111523545-24685CF5-908A-4B00-977A-55625E23A899
Q111523546,Jacaranda Pineda Chávez,1997-09-01,2000-08-31,Q111523546-63F2D8F9-C1B5-4A48-B0A6-E4BE8032D3B3
Q111523547,Jaime Castro López,1997-09-01,2000-08-31,Q111523547-64B1C5B2-C065-422E-A006-6B8D7FD61CDF
Q111523548,Jaime Hugo Talancón Escobedo,1997-09-01,2000-08-31,Q111523548-744C9A92-1ECA-47CA-A5BD-A537732BC4FA
Q111523549,Javier Algara Cossío,1997-09-01,2000-08-31,Q111523549-1D5A4E85-9B75-405D-A8D1-F0583D1B82D8
Q111523550,Javier Paz Zarza,1997-09-01,2000-08-31,Q111523550-0B3EE39E-E93C-4433-B301-4D2B2A369673
Q111523551,Jesús Arcadio León Estrada,1997-09-01,2000-08-31,Q111523551-66E57727-786E-4E42-9AE7-B3623C63E0CC
Q111523552,Jesús Fernando Espinoza Franco,1997-09-01,2000-08-31,Q111523552-F8BA4206-C23B-44BF-9311-0F3E3BDAE80B
Q111523553,Jesús Flores Carrasco,1997-09-01,2000-08-31,Q111523553-4CB1628F-BA6C-4091-BF73-9A7EAF292FF6
Q111523554,Jesús Gutiérrez Vargas,1997-09-01,2000-08-31,Q111523554-C14F4807-4952-4891-A5C9-9895699889F6
Q111523555,Jesús Higuera Laura,1997-09-01,2000-08-31,Q111523555-209F00EE-2E99-43DD-BF49-05E5C8771BCD
Q111523556,Jesús José Villalobos Sáenz,1997-09-01,2000-08-31,Q111523556-1C634C3E-0BD0-470E-AB3E-EABEFD8BD6F5
Q111523557,Jesús Salvador Olvera Pérez,1997-09-01,2000-08-31,Q111523557-AE6DAAE4-0CD4-4933-A915-03F38064119F
Q111523558,Jesús Samuel Maldonado Bautista,1997-09-01,2000-08-31,Q111523558-C6B4D72A-4BAB-4D41-A10B-2B1DF34255AC
Q111523559,Joaquín Hernández Correa,1997-09-01,2000-08-31,Q111523559-3239B804-DCFD-4904-AEE7-E85EBE32E4A0
Q111523560,Jorge Alejandro Jiménez Taboada,1997-09-01,2000-08-31,Q111523560-C2723A4A-C38A-447F-ABB7-714F0F84FF84
Q111523561,Jorge Canedo Vargas,1997-09-01,2000-08-31,Q111523561-3F222FFA-BF7D-464F-A014-78B3FAFC8C52
Q111523562,Jorge Durán y Chávez,1997-09-01,2000-08-31,Q111523562-72EAAD5F-8B43-48B1-84DD-78E3ABD016FC
Q111523564,Jorge Galo Medina Torres,1997-09-01,2000-08-31,Q111523564-BE5AE56E-9073-4AD8-9F59-3E3C92ABE8C0
Q111523565,Jorge Gómez Mérida,1997-09-01,2000-08-31,Q111523565-9545EA08-5B8B-4AF5-9478-B2BE6EB93E12
Q111523566,Jorge Humberto Zamarripa Rivas,1997-09-01,2000-08-31,Q111523566-338568AC-EB12-4585-BCC3-3EB77EE19383
Q111523567,Jorge León Díaz,1997-09-01,2000-08-31,Q111523567-8342BEDF-5B96-4CFB-8CEF-C36DE2CB1EB1
Q111523568,Jorge López Vergara,1997-09-01,2000-08-31,Q111523568-5549FD72-332F-4F5F-96A8-D14CD1001B35
Q111523569,Jorge Silva Morales,1997-09-01,2000-08-31,Q111523569-24F0242E-FB5A-4160-9CE9-72F24E11E3FE
Q111523570,Jorge Tomás Esparza Carlo,1997-09-01,2000-08-31,Q111523570-D92AE7AF-A1C5-44B6-8642-155B847BEEFD
Q111523571,José Adán Deniz Macías,1997-09-01,2000-08-31,Q111523571-197BB9FD-FCD0-4643-92FA-5787550F9CFC
Q111523572,José Agapito Domínguez Lacroix,1997-09-01,2000-08-31,Q111523572-63606E63-50E4-4D46-998A-D564D81083BA
Q111523573,José Antonio García de Alba,1997-09-01,2000-08-31,Q111523573-B7EA6DC9-0685-4BF3-9D62-E3630414F1E0
Q111523574,José Antonio Herrán Cabrera,1997-09-01,2000-08-31,Q111523574-AE957FB2-BBE7-4867-B341-2CF6491D381F
Q111523575,José Antonio Álvarez Hernández,1997-09-01,2000-08-31,Q111523575-C60B165B-0C7F-44C0-BA5E-F79433DF6B95
Q111523576,José Ernesto Manrique Villarreal,1997-09-01,2000-08-31,Q111523576-AA39C9F6-AD49-4F2C-820B-AD3CDEAF76BC
Q111523577,José García Cerda,1997-09-01,2000-08-31,Q111523577-A2E9C812-F79A-4B30-9FCA-62D18B8D8278
Q111523578,José Gascón Mercado,1997-09-01,2000-08-31,Q111523578-435287DC-2A4F-4E21-88C1-6207F146D41F
Q111523580,José Ignacio Martínez Tadeo,1997-09-01,2000-08-31,Q111523580-B67D5ACF-4E2B-4597-90A4-0E2106E63DFF
Q111523581,José Janitzio Soto Elguera,1997-09-01,2000-08-31,Q111523581-30531F97-7637-4793-84B1-B88331A4A043
Q111523582,José Jesús Montejo Blanco,1997-09-01,2000-08-31,Q111523582-12BBDA9D-5106-415E-8463-932595CCB0E0
Q111523583,José Luis Acosta Herrera,1997-09-01,2000-08-31,Q111523583-8ED1E87A-4B0D-4FB6-93CF-B84ABB91DCB7
Q111523585,José Luis Bárcena Trejo,1997-09-01,2000-08-31,Q111523585-DDC16E21-E88A-4DCE-B7B1-53D9BBEB120E
Q111523586,José Luis Delgado Bravo,1997-09-01,2000-08-31,Q111523586-2EF9C1B1-11C1-4192-A0E4-5D3C0E1F7307
Q111523587,José Luis Enríquez González,1997-09-01,2000-08-31,Q111523587-8377992E-712B-4A66-A7D9-8B09BAF27972
Q111523588,José Luis García Cortés,1997-09-01,2000-08-31,Q111523588-86ECCF11-EA90-467A-BCA2-0D05ADBCBB87
Q111523589,José Luis Lamadrid Sauza,1997-09-01,2000-08-31,Q111523589-2BBE68CE-5273-4787-ADC5-1B36784DB9F7
Q111523590,José Luis López López,1997-09-01,2000-08-31,Q111523590-E05D4CFB-0760-40B4-A4C5-9DD9DD9C9D94
Q111523591,José Luis Pavón Vinales,1997-09-01,2000-08-31,Q111523591-58B43CDE-42E3-4571-91A3-ACC7758F44EC
